name	term	lev	seq	value
"tRNA wobble base modification"	GO:0002098;GO:0002097	3	LOC111102393	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	3	LOC111108698	-0.0233996558986911
"tRNA wobble base modification"	GO:0002098;GO:0002097	3	LOC111111424	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	3	LOC111113426	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	3	LOC111118089	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	3	LOC111119998	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	3	LOC111130526	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	3	LOC111136444	0
"nucleoside phosphate metabolic process"	GO:0009117;GO:0006753	2	LOC111106127	0
"nucleoside phosphate metabolic process"	GO:0009117;GO:0006753	2	LOC111108193	0
"nucleoside phosphate metabolic process"	GO:0009117;GO:0006753	2	LOC111109680	0
"nucleoside phosphate metabolic process"	GO:0009117;GO:0006753	2	LOC111135848	0
"nucleoside phosphate metabolic process"	GO:0009117;GO:0006753	2	LOC111136573	0
"nucleoside phosphate metabolic process"	GO:0009117;GO:0006753	2	LOC111135460	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111099092	-0.156423762826688
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111099197	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111105936	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111106887	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111110082	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111111048	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111114853	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111119281	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111122401	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111123208	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111123385	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111125650	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111128500	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111128626	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111129124	-0.625680873839521
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111131615	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111132839	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111137683	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111137693	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111138006	-1.1413296366924
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111125846	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111130115	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111130232	0
"regulation of catalytic activity"	GO:0065009;GO:0050790	2	LOC111135949	0
"ion transport"	GO:0006811	4	LOC111099047	-0.325096982464169
"ion transport"	GO:0006811	4	LOC111099603	0
"ion transport"	GO:0006811	4	LOC111099941	0
"ion transport"	GO:0006811	4	LOC111100168	0
"ion transport"	GO:0006811	4	LOC111100466	0
"ion transport"	GO:0006811	4	LOC111105529	0
"ion transport"	GO:0006811	4	LOC111105880	0
"ion transport"	GO:0006811	4	LOC111106127	0
"ion transport"	GO:0006811	4	LOC111107968	0
"ion transport"	GO:0006811	4	LOC111108193	0
"ion transport"	GO:0006811	4	LOC111108913	0
"ion transport"	GO:0006811	4	LOC111110577	0
"ion transport"	GO:0006811	4	LOC111110790	-1.65445438188398
"ion transport"	GO:0006811	4	LOC111112925	0
"ion transport"	GO:0006811	4	LOC111112964	0
"ion transport"	GO:0006811	4	LOC111113313	0
"ion transport"	GO:0006811	4	LOC111114456	0
"ion transport"	GO:0006811	4	LOC111114462	0
"ion transport"	GO:0006811	4	LOC111114587	-1.69069753417115
"ion transport"	GO:0006811	4	LOC111115707	0
"ion transport"	GO:0006811	4	LOC111117099	0
"ion transport"	GO:0006811	4	LOC111117202	0
"ion transport"	GO:0006811	4	LOC111118312	0
"ion transport"	GO:0006811	4	LOC111118558	-1.78756064012821
